 cpuinfo AMD Ryzen 5 5600H with Radeon Graphics
# txt.txt;32[B]
# venetian-437991869934.pdf;199397[B]
AES; 7.463763952255249
# safeway_20180908_011.pdf;121030[B]
AES; 4.509662628173828
# wholefoods_20180908_014.pdf;130527[B]
AES; 4.856108903884888
# star-20210322.pdf;452440[B]
AES; 17.67496085166931
# dm-20210723.pdf;55475[B]
AES; 2.0823071002960205
# globetrotter-20210717_002.pdf;75972[B]
AES; 2.8295373916625977
# 20210906.pdf;341968[B]
AES; 13.01007866859436
# 20210906_004.pdf;49580[B]
AES; 1.8773257732391357
# jeancoutu-20180928.PDF;791661[B]
AES; 32.60866975784302
# 20210906_015.pdf;45787[B]
AES; 1.7410509586334229
# aral-20210906_002.pdf;389107[B]
AES; 15.018160104751587
# dm-20210822_001.pdf;56939[B]
AES; 2.142066478729248
# ina-20210906_003.pdf;183183[B]
AES; 6.836843013763428
# danielmongrain-20180918.PDF;657992[B]
AES; 26.51352620124817
# metro-00665414.PDF;699438[B]
AES; 27.92634606361389
# P1EWTK.pdf;472218[B]
AES; 18.223467111587524
# mcdonalds_20180908_015.pdf;522232[B]
AES; 20.04021120071411
# rewe-20210514.pdf;130737[B]
AES; 4.797917604446411
# prettyplease-20210625.pdf;110670[B]
AES; 4.037947177886963
# galeria-20210822.pdf;579070[B]
AES; 22.70474600791931
# 118NP8.pdf;472192[B]
AES; 18.27826166152954
# 4GBEC9.pdf;472351[B]
AES; 18.352296352386475
# 20210906_013.pdf;33421[B]
AES; 1.3212018013000488
